Epoch;AvgBatchError;LearningRate;ElapsedSeconds
1;1.5108899;0.01;209.58
1;1.2168918;0.01;209.86954
1;1.3074135;0.01;210.11496
1;1.4739501;0.01;210.32585
1;1.1665844;0.01;210.56683
1;1.1219028;0.01;210.82198
1;1.1046444;0.01;211.10313
1;1.5240761;0.01;211.38095
1;1.2201256;0.01;211.64874
1;1.4226059;0.01;211.89761
1;1.0843908;0.01;212.17783
1;0.9244426;0.01;212.40622
1;1.0130225;0.01;212.66513
1;1.5411319;0.01;212.9316
1;1.1836956;0.01;213.18785
1;1.3110597;0.01;213.41006
1;1.1740764;0.01;213.64754
1;1.0356021;0.01;213.88358
1;0.94456285;0.01;214.12965
1;1.4732169;0.01;214.40965
1;1.5030127;0.01;214.70184
1;1.1739656;0.01;214.94406
1;0.8210323;0.01;215.19473
1;1.2170024;0.01;215.43369
1;1.3123556;0.01;215.66101
1;1.244495;0.01;215.9149
1;1.0853812;0.01;216.18494
1;1.0919735;0.01;216.4596
1;1.359703;0.01;216.69939
1;1.1357168;0.01;216.96207
1;1.2384346;0.01;217.19543
1;1.3189359;0.01;217.42085
1;1.3062375;0.01;217.69719
1;1.2010336;0.01;217.94086
1;1.2877741;0.01;218.18416
1;1.1955987;0.01;218.4046
1;1.3674945;0.01;218.63506
1;1.2757968;0.01;218.87984
1;1.4277391;0.01;219.13512
1;1.218739;0.01;219.44162
1;1.0266122;0.01;219.72325
1;1.1882894;0.01;220.02916
1;1.2737633;0.01;220.32109
1;1.1432551;0.01;220.61015
1;1.097404;0.01;220.85268
1;1.3110101;0.01;221.10861
1;0.8723091;0.01;221.35402
1;1.2592058;0.01;221.61154
1;1.0324405;0.01;221.90355
1;1.2127099;0.01;222.20093
1;1.7227414;0.01;222.43666
1;1.1398088;0.01;222.6782
1;1.1702574;0.01;222.94156
1;1.1814798;0.01;223.2347
1;1.1400527;0.01;223.49106
1;1.2243073;0.01;223.7691
1;1.4667529;0.01;224.00333
1;0.9900897;0.01;224.25818
1;1.1298856;0.01;224.47829
1;1.0314717;0.01;224.69797
1;0.9684876;0.01;224.9454
1;1.1755325;0.01;225.18431
1;1.1346483;0.01;225.48056
1;1.0181568;0.01;225.80386
1;1.0063721;0.01;226.0336
1;1.1283933;0.01;226.28096
1;1.1332991;0.01;226.54413
1;1.142138;0.01;226.81776
1;0.9211859;0.01;227.0627
1;1.498956;0.01;227.3272
1;1.3829106;0.01;227.56973
1;1.2358023;0.01;227.8323
1;1.2269661;0.01;228.09163
1;1.35017;0.01;228.33942
1;1.5132185;0.01;228.58838
1;0.9137083;0.01;228.8376
1;1.3003938;0.01;229.08263
1;1.136205;0.01;229.33318
1;1.0882623;0.01;229.57063
1;0.9932199;0.01;229.84148
1;0.9527255;0.01;230.09177
1;0.97690547;0.01;230.33664
1;0.82543427;0.01;230.63399
1;1.346294;0.01;230.90979
1;1.2380648;0.01;231.18523
1;1.0592765;0.01;231.43124
1;1.1546665;0.01;231.66652
1;1.0156512;0.01;231.94572
1;1.3993073;0.01;232.18805
1;1.1066682;0.01;232.42638
1;1.2988114;0.01;232.68356
1;0.9520651;0.01;232.91145
1;1.1171265;0.01;233.16711
1;1.0579737;0.01;233.39597
1;1.1975571;0.01;233.63278
1;1.1680278;0.01;233.88884
1;1.2441795;0.01;234.13103
1;1.1969266;0.01;234.3804
1;1.4309857;0.01;234.67146
1;1.0463151;0.01;234.91171
1;1.3322452;0.01;235.15025
1;1.1525245;0.01;235.43442
1;1.2596034;0.01;235.68143
1;1.3807878;0.01;235.94621
1;1.3478428;0.01;236.21489
1;1.1796944;0.01;236.47241
1;1.0463189;0.01;236.7164
1;0.6922768;0.01;237.00931
1;1.0687824;0.01;237.28036
1;1.5280904;0.01;237.54039
1;1.1974819;0.01;237.77382
1;1.106946;0.01;238.00952
1;0.9359267;0.01;238.26079
1;1.1709638;0.01;238.49626
1;0.98449266;0.01;238.72417
1;1.1872653;0.01;238.95493
1;1.6591305;0.01;239.19107
1;0.829002;0.01;239.47807
1;0.92207646;0.01;239.71783
1;1.2302855;0.01;239.95006
1;1.1017803;0.01;240.21869
1;1.2252412;0.01;240.49944
1;1.3652997;0.01;240.76187
1;1.0290921;0.01;241.00114
1;1.2440051;0.01;241.24005
1;1.242476;0.01;241.50914
1;0.84945697;0.01;241.77745
1;1.3727835;0.01;242.04437
1;0.9845096;0.01;242.30872
1;1.365804;0.01;242.58432
1;0.9800285;0.01;242.84474
1;1.3925894;0.01;243.09947
1;1.4495093;0.01;243.35883
1;1.2142344;0.01;243.59225
1;1.1619445;0.01;243.85138
1;1.3339885;0.01;244.09293
1;0.9735495;0.01;244.33977
1;1.2326392;0.01;244.61302
1;1.1733426;0.01;244.84718
1;0.887923;0.01;245.0725
1;1.116232;0.01;245.31055
1;1.0680189;0.01;245.56705
1;1.4195198;0.01;245.83174
1;1.0201845;0.01;246.094
1;0.98368573;0.01;246.33153
1;1.0380028;0.01;246.59804
1;0.97013396;0.01;246.8426
1;1.1247066;0.01;247.10194
1;1.0082151;0.01;247.36069
1;1.1599897;0.01;247.61588
1;0.90791273;0.01;247.89197
1;1.2424756;0.01;248.13364
1;1.2842963;0.01;248.42159
1;1.2688596;0.01;248.72011
1;1.3862401;0.01;248.9532
1;1.2715464;0.01;249.20554
1;1.3837961;0.01;249.45981
1;1.2719309;0.01;249.73416
1;1.671286;0.01;250.01987
1;1.2538568;0.01;250.2986
1;1.175686;0.01;250.63078
1;1.2307171;0.01;250.90599
1;1.0944486;0.01;251.18723
1;0.98340845;0.01;251.48097
1;1.0513277;0.01;251.76302
1;1.3115071;0.01;252.031
1;0.9767019;0.01;252.27246
1;0.987057;0.01;252.54114
1;1.5599312;0.01;252.84256
1;0.972539;0.01;253.12021
1;1.1760666;0.01;253.39124
1;1.0470549;0.01;253.6603
1;1.1097375;0.01;253.94975
1;1.1738396;0.01;254.19693
1;1.3557419;0.01;254.45589
1;1.1464341;0.01;254.71974
1;1.0994953;0.01;254.9818
1;1.0466926;0.01;255.26762
1;0.9897847;0.01;255.52173
1;1.2480544;0.01;255.78185
1;0.9632691;0.01;256.0352
1;1.191111;0.01;256.32074
1;1.1554056;0.01;256.62045
1;1.1893312;0.01;256.86246
1;1.2482576;0.01;257.1359
1;1.4516072;0.01;257.3642
1;1.2191288;0.01;257.635
1;1.0293463;0.01;257.9184
1;0.9713808;0.01;258.18204
1;1.3002498;0.01;258.43134
1;1.0355169;0.01;258.65375
1;1.5629628;0.01;258.88904
1;1.1771095;0.01;259.1662
1;1.2835788;0.01;259.45093
1;0.90115255;0.01;259.71533
1;1.4255087;0.01;259.93008
1;1.1005347;0.01;260.15857
1;0.9806361;0.01;260.39624
1;0.9886126;0.01;260.62976
1;1.0323818;0.01;260.89285
1;1.0988537;0.01;261.1364
1;0.75731444;0.01;261.40015
1;1.1527461;0.01;261.63925
1;0.9868884;0.01;261.89572
1;0.97780395;0.01;262.12604
1;0.9901313;0.01;262.35263
1;1.0662857;0.01;262.57678
1;1.1394112;0.01;262.78754
1;1.1309773;0.01;263.01428
1;1.2188357;0.01;263.2332
1;1.1050109;0.01;263.50934
1;0.97747225;0.01;263.78943
1;1.237652;0.01;264.0628
1;1.1846098;0.01;264.33395
1;1.150267;0.01;264.54742
1;0.8618953;0.01;264.77496
1;0.79703444;0.01;265.00314
1;0.94958633;0.01;265.24136
1;1.4531826;0.01;265.46985
1;1.4278572;0.01;265.73096
1;1.0891771;0.01;265.96585
1;0.95462984;0.01;266.25775
1;1.0806564;0.01;266.51053
1;1.2095234;0.01;266.7584
1;1.2198378;0.01;267.00284
1;1.487056;0.01;267.24487
1;0.90103126;0.01;267.46243
1;1.161241;0.01;267.73215
1;1.4498053;0.01;267.99857
1;1.296103;0.01;268.26343
1;1.6161499;0.01;268.51285
1;1.0152617;0.01;268.79388
1;1.5188766;0.01;269.03406
1;1.1554023;0.01;269.2664
1;1.1032158;0.01;269.49283
1;1.134;0.01;269.76746
1;1.0037986;0.01;270.01285
1;1.4462723;0.01;270.2389
1;0.88949656;0.01;270.46783
1;1.4473344;0.01;270.71436
1;1.2461231;0.01;270.98285
1;0.9982584;0.01;271.23993
1;1.0362796;0.01;271.49966
1;1.2962029;0.01;271.7208
1;0.97164243;0.01;271.9615
1;1.0368553;0.01;272.1964
1;1.1732554;0.01;272.43762
1;1.3560269;0.01;272.68964
1;1.0793505;0.01;272.99496
1;1.2792546;0.01;273.2475
1;1.0039786;0.01;273.49826
1;1.2957233;0.01;273.7225
1;1.1018153;0.01;273.99457
1;1.1374681;0.01;274.2191
1;1.0731732;0.01;274.4462
1;1.0727415;0.01;274.66656
1;1.0930955;0.01;274.901
1;1.2396978;0.01;275.1488
1;1.1646585;0.01;275.38474
1;1.2118739;0.01;275.63516
1;1.2885524;0.01;275.9266
1;1.5199516;0.01;276.1435
1;0.9780722;0.01;276.40045
1;1.3812436;0.01;276.63818
1;1.0266575;0.01;276.88034
1;0.9500079;0.01;277.1191
1;0.85069555;0.01;277.3999
1;1.2969035;0.01;277.6304
1;1.0913335;0.01;277.86374
1;1.3376743;0.01;278.10355
1;0.78366685;0.01;278.33536
1;0.93680334;0.01;278.59018
1;0.96095186;0.01;278.83044
1;1.0597938;0.01;279.06235
1;1.5320336;0.01;279.28488
1;1.2867149;0.01;279.51578
1;0.9142386;0.01;279.76492
1;1.2671244;0.01;280.02118
1;1.1915329;0.01;280.29126
1;1.0294373;0.01;280.55017
1;0.8640936;0.01;280.77435
1;1.0952482;0.01;280.99612
1;1.2366563;0.01;281.24747
1;1.0323966;0.01;281.516
1;1.0242467;0.01;281.7515
1;1.2656233;0.01;281.9806
1;0.8042922;0.01;282.25552
1;0.9137843;0.01;282.4941
1;0.99037397;0.01;282.75412
1;1.0393237;0.01;283.03018
1;0.951598;0.01;283.283
1;1.1039597;0.01;283.51035
1;1.0453657;0.01;283.759
1;1.2838613;0.01;284.02713
1;1.1199117;0.01;284.2954
1;1.0778418;0.01;284.547
1;1.1115427;0.01;284.76868
1;1.279678;0.01;285.0285
1;1.0763929;0.01;285.2774
1;1.2124671;0.01;285.52206
1;1.1938974;0.01;285.77994
1;1.1166201;0.01;286.00793
1;1.3317425;0.01;286.25876
1;0.7769372;0.01;286.51007
1;1.0373157;0.01;286.7426
1;1.3455834;0.01;286.9781
1;1.4508799;0.01;287.23596
1;1.1959046;0.01;287.48685
1;1.0260987;0.01;287.71967
1;1.2038361;0.01;287.96225
1;1.0334488;0.01;288.21854
1;1.0443377;0.01;288.47427
1;0.87542886;0.01;288.77658
1;1.3983308;0.01;289.0379
1;1.2729357;0.01;289.32693
1;1.3377913;0.01;289.6351
1;1.2130171;0.01;289.8676
1;1.0950049;0.01;290.10748
1;1.0347801;0.01;290.35956
1;1.3059001;0.01;290.6189
1;1.3060898;0.01;290.91635
1;1.2656775;0.01;291.16623
1;1.0130103;0.01;291.42978
1;0.99761236;0.01;291.65732
1;1.3323989;0.01;291.92194
1;1.001578;0.01;292.2094
1;0.9024332;0.01;292.49088
1;1.3216753;0.01;292.73047
1;1.1742365;0.01;292.99545
1;1.1325415;0.01;293.28198
1;0.92843115;0.01;293.52444
1;0.7829361;0.01;293.78482
1;0.86454993;0.01;294.0708
1;1.1742594;0.01;294.32336
1;1.3717487;0.01;294.5661
1;1.2130586;0.01;294.83972
1;1.4404702;0.01;295.06943
1;1.4156852;0.01;295.29922
1;0.9625768;0.01;295.53952
1;1.0435907;0.01;295.79727
1;1.2280353;0.01;296.02066
1;1.0732118;0.01;296.28668
1;0.8542439;0.01;296.54553
1;1.1183124;0.01;296.79227
1;1.1909649;0.01;297.04852
1;1.084967;0.01;297.28403
1;0.7797637;0.01;297.51627
1;0.9916058;0.01;297.7856
1;1.025903;0.01;298.00482
1;1.0008312;0.01;298.22992
1;1.2946986;0.01;298.49527
1;0.6755786;0.01;298.784
1;1.0161856;0.01;299.06808
1;1.2371454;0.01;299.31833
1;1.0383259;0.01;299.641
1;1.1013796;0.01;299.9093
1;1.3876055;0.01;300.12662
1;1.3801751;0.01;300.36273
1;0.9847699;0.01;300.57547
1;1.2226532;0.01;300.81604
1;1.2164935;0.01;301.08905
1;1.0307703;0.01;301.35767
1;1.3620149;0.01;301.60962
1;0.9343152;0.01;301.83908
1;0.8100062;0.01;302.10104
1;1.0353352;0.01;302.3812
1;0.71532965;0.01;302.6566
1;1.6039612;0.01;302.9188
1;0.92752355;0.01;303.17502
1;1.4040848;0.01;303.44168
1;1.2520912;0.01;303.70236
1;0.9482184;0.01;303.92932
1;1.273797;0.01;304.1771
1;1.0444934;0.01;304.45135
1;1.3446901;0.01;304.71704
1;1.0142483;0.01;305.03442
1;1.0132749;0.01;305.30084
1;1.1528453;0.01;305.5382
1;1.5889974;0.01;305.77478
1;1.0887859;0.01;306.0044
1;0.67897534;0.01;306.2605
1;1.1561357;0.01;306.529
1;1.2223783;0.01;306.77908
1;0.98327637;0.01;307.05518
1;1.0756236;0.01;307.2989
1;1.2695256;0.01;307.54822
1;1.0669419;0.01;307.80588
1;1.0484017;0.01;308.04688
1;1.0663377;0.01;308.28198
1;1.0162592;0.01;308.53574
1;1.0335233;0.01;308.79532
1;1.1645585;0.01;309.02
1;0.9536969;0.01;309.27463
1;1.0917351;0.01;309.50357
1;0.62237614;0.01;309.77396
1;1.1019969;0.01;310.03024
1;0.90672415;0.01;310.26404
1;1.0736998;0.01;310.53082
1;1.3564306;0.01;310.78586
1;1.1913868;0.01;311.04495
1;0.9557464;0.01;311.2747
1;0.884001;0.01;311.52704
1;1.0999427;0.01;311.79593
1;1.2967186;0.01;312.05005
1;1.2258013;0.01;312.2907
1;1.0127923;0.01;312.55768
1;1.1630414;0.01;312.87317
1;0.8529546;0.01;313.1482
1;1.2490939;0.01;313.4118
1;1.0697192;0.01;313.69598
1;0.9675678;0.01;313.9768
1;1.0452374;0.01;314.25137
1;1.4428922;0.01;314.54565
1;1.0378535;0.01;314.8111
1;1.212278;0.01;315.0492
1;0.9475573;0.01;315.28394
1;1.0600436;0.01;315.52728
1;1.0057464;0.01;315.78003
1;1.1401767;0.01;316.01978
1;0.99293923;0.01;316.2657
1;1.3815225;0.01;316.53162
1;1.081094;0.01;316.79462
1;0.9728709;0.01;317.03265
1;1.0120224;0.01;317.28864
1;1.5522537;0.01;317.54343
1;1.0508443;0.01;317.782
1;1.1424178;0.01;318.0006
1;0.8856555;0.01;318.26575
1;1.0550964;0.01;318.4992
1;1.3137294;0.01;318.76416
1;1.2623771;0.01;319.00446
1;0.87929213;0.01;319.27335
1;1.0949641;0.01;319.51855
1;1.1342201;0.01;319.7772
1;0.9454321;0.01;320.00955
1;0.9694822;0.01;320.24414
1;0.9077079;0.01;320.4983
1;0.70980394;0.01;320.78323
1;1.1136451;0.01;321.06085
1;1.2198218;0.01;321.28757
1;1.1976881;0.01;321.51355
1;1.5403312;0.01;321.80167
1;1.0114429;0.01;322.05508
1;0.8086843;0.01;322.3452
1;0.86930496;0.01;322.6176
1;1.2039007;0.01;322.8589
1;1.1008965;0.01;323.14023
1;0.7837401;0.01;323.463
1;1.001878;0.01;323.7207
1;0.9850584;0.01;324.01007
1;1.0418293;0.01;324.30426
1;0.8374666;0.01;324.5746
1;1.1292783;0.01;324.832
1;0.73952407;0.01;325.10214
1;0.91544807;0.01;325.3487
1;1.179716;0.01;325.57974
1;0.98786545;0.01;325.80957
1;1.0979294;0.01;326.06882
1;1.2273029;0.01;326.34778
1;1.0583322;0.01;326.61716
1;1.3654672;0.01;326.86646
1;1.1402614;0.01;327.1076
1;0.81490916;0.01;327.3565
1;1.0277212;0.01;327.6665
1;1.0586102;0.01;327.93942
1;0.8421588;0.01;328.18805
1;1.174774;0.01;328.41724
1;1.2653388;0.01;328.6896
1;1.0349451;0.01;328.94788
1;1.1350579;0.01;329.18735
1;0.97726595;0.01;329.429
1;0.9831497;0.01;329.67407
1;0.9322976;0.01;329.91406
1;1.011574;0.01;330.1584
1;1.1509277;0.01;330.41492
1;0.90400594;0.01;330.65555
1;1.0689408;0.01;330.94522
1;0.8217607;0.01;331.2326
1;0.7331606;0.01;331.4987
1;1.2256202;0.01;331.72897
1;1.1297312;0.01;331.95636
1;1.0317731;0.01;332.17554
1;1.1997472;0.01;332.41165
1;0.9883418;0.01;332.6355
1;1.2642113;0.01;332.88358
1;1.3276796;0.01;333.1182
1;1.0277978;0.01;333.36676
1;1.3794148;0.01;333.63278
1;1.048052;0.01;333.86887
1;0.7653977;0.01;334.14984
1;1.0499876;0.01;334.4139
1;1.2456295;0.01;334.65765
1;0.8849983;0.01;334.9328
1;1.4278778;0.01;335.17416
1;1.467195;0.01;335.41995
1;0.8478249;0.01;335.63547
1;0.94817847;0.01;335.8629
1;1.1200393;0.01;336.0939
1;0.8565968;0.01;336.3218
1;0.8354651;0.01;336.55804
1;1.0091532;0.01;336.79382
1;0.8621302;0.01;337.0564
1;1.1331972;0.01;337.3317
1;0.9887624;0.01;337.5427
1;1.1100738;0.01;337.76892
1;0.70040154;0.01;337.99847
1;0.9343224;0.01;338.24496
1;1.258901;0.01;338.4905
1;1.0585077;0.01;338.729
1;1.411579;0.01;338.94742
1;1.0840992;0.01;339.15704
1;1.1786271;0.01;339.3905
1;1.4105132;0.01;339.64026
1;0.86620355;0.01;339.86307
1;1.0842271;0.01;340.11334
1;0.98457265;0.01;340.37122
1;1.0570862;0.01;340.59567
1;1.509546;0.01;340.82022
1;0.7088028;0.01;341.0464
1;1.120282;0.01;341.28308
1;1.1366298;0.01;341.5364
1;1.1144018;0.01;341.78836
1;0.8710749;0.01;342.01547
1;0.98484564;0.01;342.26465
1;0.9067037;0.01;342.52542
1;1.1366107;0.01;342.78955
1;0.8995951;0.01;343.02432
1;1.2253716;0.01;343.26993
1;1.064957;0.01;343.54068
1;1.2607957;0.01;343.77756
1;1.0448762;0.01;344.0033
1;0.9664331;0.01;344.2231
1;1.0640228;0.01;344.49118
1;0.9493653;0.01;344.77145
1;1.1285127;0.01;344.99783
1;0.9271086;0.01;345.2109
1;0.75915235;0.01;345.47614
1;1.2088245;0.01;345.73248
1;0.9929433;0.01;345.98117
1;1.2252452;0.01;346.21347
1;1.1697394;0.01;346.43405
1;1.1132929;0.01;346.66806
1;1.002501;0.01;346.95728
1;0.92698175;0.01;347.19647
1;1.0260155;0.01;347.44574
1;1.0748665;0.01;347.7
1;1.029049;0.01;347.93002
1;1.0264637;0.01;348.18448
1;1.1449376;0.01;348.44144
1;0.91651446;0.01;348.69757
1;1.0370362;0.01;348.9469
1;1.038706;0.01;349.20078
1;0.88911164;0.01;349.4555
1;1.3008165;0.01;349.7093
1;0.9922668;0.01;349.9359
1;0.9930246;0.01;350.1795
1;1.3275753;0.01;350.42722
1;1.0022014;0.01;350.68857
1;1.1149974;0.01;350.9327
1;0.8637508;0.01;351.1967
1;1.2255913;0.01;351.47034
1;1.0057639;0.01;351.6907
1;0.8865457;0.01;351.93817
1;1.1201173;0.01;352.18985
1;0.9675095;0.01;352.40894
1;1.3712958;0.01;352.6603
1;0.8887722;0.01;352.88626
1;0.6312578;0.01;353.13715
1;0.9209626;0.01;353.42838
1;0.86683327;0.01;353.67123
1;1.1114944;0.01;353.90536
1;1.418087;0.01;354.16742
1;1.0223464;0.01;354.4712
1;1.1233056;0.01;354.73074
1;1.1087108;0.01;355.01218
1;0.7364226;0.01;355.28445
1;1.201379;0.01;355.5276
1;1.1498616;0.01;355.79874
1;1.0370421;0.01;356.07043
1;0.9462938;0.01;356.30878
1;0.99032295;0.01;356.58386
1;1.0728793;0.01;356.82474
1;0.70758957;0.01;357.0645
1;0.9948273;0.01;357.29333
1;0.8947572;0.01;357.5427
1;1.149973;0.01;357.79712
1;1.2937555;0.01;358.1041
1;1.0912508;0.01;358.3685
1;1.2817757;0.01;358.59955
1;1.0626743;0.01;358.86316
1;1.1028829;0.01;359.10004
1;0.99840194;0.01;359.33148
1;1.1857753;0.01;359.57977
1;0.7781964;0.01;359.8156
1;1.2514613;0.01;360.0788
1;0.91822314;0.01;360.3259
1;1.158303;0.01;360.56287
1;1.1413834;0.01;360.82327
1;1.0889039;0.01;361.0725
1;1.1885601;0.01;361.3462
1;0.95692444;0.01;361.60605
1;0.8085743;0.01;361.8476
1;0.96046644;0.01;362.08167
1;1.0357534;0.01;362.3
1;1.145478;0.01;362.56757
1;0.7706359;0.01;362.80573
1;1.1870203;0.01;363.06183
1;0.9305545;0.01;363.3107
1;1.0603098;0.01;363.5812
1;1.2113527;0.01;363.82242
1;0.91034216;0.01;364.0787
1;1.1837231;0.01;364.3661
1;1.1292064;0.01;364.6484
1;1.0578742;0.01;364.9177
1;0.84931046;0.01;365.16486
1;1.091189;0.01;365.41296
1;1.1138264;0.01;365.6754
1;1.100389;0.01;365.9321
1;0.8657949;0.01;366.16315
1;1.2723966;0.01;366.39575
1;1.1780318;0.01;366.63104
1;0.939758;0.01;366.8889
1;1.2786815;0.01;367.1684
1;1.1247474;0.01;367.42896
1;1.6121016;0.01;367.6896
1;0.77666426;0.01;367.91025
1;1.0097268;0.01;368.15103
1;1.4168376;0.01;368.3813
1;0.59714484;0.01;368.66528
1;0.7005349;0.01;368.92325
1;1.1495371;0.01;369.14447
1;1.1210186;0.01;369.38748
1;1.021881;0.01;369.64835
1;0.8506783;0.01;369.9304
1;1.1577382;0.01;370.17355
1;1.2015289;0.01;370.39645
1;1.2661196;0.01;370.62732
1;0.8944056;0.01;370.89468
1;0.8170362;0.01;371.1339
1;1.2580982;0.01;371.38934
1;1.1322953;0.01;371.7089
1;1.0519255;0.01;371.9442
1;1.1457324;0.01;372.17688
1;0.7313784;0.01;372.39566
1;0.8298144;0.01;372.647
1;0.88772154;0.01;372.88947
1;0.9520879;0.01;373.12454
1;0.8987225;0.01;373.39215
1;1.2647219;0.01;373.64627
1;1.1952243;0.01;373.90637
1;0.87582856;0.01;374.15994
1;0.9051136;0.01;374.4064
1;1.1416738;0.01;374.67972
1;1.4877964;0.01;374.9794
1;1.277515;0.01;375.25763
1;1.014851;0.01;375.52652
1;0.98485774;0.01;375.76132
1;0.9942163;0.01;376.0353
1;0.89059293;0.01;376.2906
1;0.87683487;0.01;376.54736
1;0.7271439;0.01;376.80878
1;1.0645715;0.01;377.04208
1;1.0383284;0.01;377.28452
1;1.1924764;0.01;377.51923
1;0.9262243;0.01;377.76215
1;0.8500112;0.01;378.06274
1;0.8313553;0.01;378.29242
1;0.9953793;0.01;378.60294
1;0.8460824;0.01;378.87112
1;1.253022;0.01;379.08478
1;0.864782;0.01;379.33008
1;1.1549721;0.01;379.5818
1;1.1462555;0.01;379.83765
1;0.9604806;0.01;380.0708
1;0.8916038;0.01;380.34378
1;0.9085108;0.01;380.59692
1;0.8513237;0.01;380.86014
1;1.2703083;0.01;381.11993
1;0.78871;0.01;381.35803
1;1.05971;0.01;381.6567
1;0.9005156;0.01;381.93356
1;1.0433075;0.01;382.182
1;0.9232949;0.01;382.44785
1;1.062228;0.01;382.73465
1;1.0535862;0.01;383.00128
1;0.99790823;0.01;383.24756
1;0.8743839;0.01;383.51974
1;1.2085928;0.01;383.79865
1;1.3860701;0.01;384.03006
1;0.9876474;0.01;384.29492
1;0.9307867;0.01;384.56076
1;0.99489945;0.01;384.83246
1;0.9931781;0.01;385.10574
1;0.79160684;0.01;385.37982
1;1.0493317;0.01;385.60474
1;0.84095657;0.01;385.86877
1;1.0382526;0.01;386.1231
1;1.1898034;0.01;386.3998
1;0.9314488;0.01;386.67136
1;1.2654896;0.01;386.92847
1;1.0195285;0.01;387.2065
1;1.1582681;0.01;387.4705
1;0.9991318;0.01;387.72458
1;1.4443873;0.01;387.98343
1;0.99394053;0.01;388.28
1;0.86344033;0.01;388.54895
1;1.0452708;0.01;388.82172
1;1.0091925;0.01;389.06598
1;0.84722054;0.01;389.3309
1;1.009586;0.01;389.59283
1;1.1291329;0.01;389.8473
1;1.1045812;0.01;390.1194
1;0.89996886;0.01;390.36804
1;0.9915734;0.01;390.65765
1;1.3346918;0.01;390.92746
1;0.9136656;0.01;391.15643
1;0.7894745;0.01;391.40616
1;0.8985444;0.01;391.68616
1;0.91788447;0.01;391.95648
1;0.75016075;0.01;392.18875
1;0.61499333;0.01;392.4217
1;0.98443896;0.01;392.6738
1;0.99992895;0.01;392.95624
1;1.0510058;0.01;393.20987
1;0.792263;0.01;393.4504
1;0.8476083;0.01;393.71976
1;0.9328769;0.01;394.00873
1;1.1231893;0.01;394.30075
1;0.9172691;0.01;394.5624
1;0.7955353;0.01;394.86533
1;1.0704411;0.01;395.099
1;0.7136266;0.01;395.3842
1;1.0073396;0.01;395.664
1;1.2931683;0.01;395.9341
1;0.7628011;0.01;396.1807
1;1.0425225;0.01;396.435
1;1.0827186;0.01;396.70767
1;0.8422445;0.01;396.93854
1;1.3659449;0.01;397.24106
1;0.9450553;0.01;397.51566
1;0.87426245;0.01;397.73102
1;0.86017066;0.01;397.94733
1;0.8273313;0.01;398.2058
1;0.7769039;0.01;398.45016
1;0.8764791;0.01;398.70865
1;1.0441849;0.01;398.98438
1;0.95003754;0.01;399.2296
1;0.93541056;0.01;399.4714
1;0.86554873;0.01;399.74835
1;1.191644;0.01;399.9916
1;1.2267978;0.01;400.2615
1;1.1958867;0.01;400.5508
1;0.81304055;0.01;400.84326
1;0.9774936;0.01;401.0815
1;1.0662024;0.01;401.33542
1;0.8851945;0.01;401.6139
1;1.1660886;0.01;401.87604
1;1.109417;0.01;402.1638
1;0.9756535;0.01;402.4324
1;1.0541983;0.01;402.69757
1;0.89371496;0.01;402.95157
1;1.0833567;0.01;403.2324
1;1.025945;0.01;403.48755
1;0.9550093;0.01;403.7789
1;1.1428294;0.01;404.0739
1;0.87505853;0.01;404.33142
1;1.0818363;0.01;404.57855
1;0.7320451;0.01;404.82806
1;0.9989292;0.01;405.09842
1;1.1079713;0.01;405.36267
1;0.8519654;0.01;405.62924
1;1.2094417;0.01;405.87866
1;0.9846959;0.01;406.2141
1;0.9515152;0.01;406.45636
1;1.0754668;0.01;406.6894
2;1.2079986;0.01;409.54227
2;1.507353;0.01;409.80487
2;0.78906745;0.01;410.10315
2;0.6765188;0.01;410.37247
2;1.2137558;0.01;410.60425
2;0.9024713;0.01;410.9273
2;1.2130994;0.01;411.20486
2;0.8968227;0.01;411.469
2;1.1141346;0.01;411.7441
2;1.3984745;0.01;411.99915
2;1.0824697;0.01;412.28787
2;1.1887058;0.01;412.55283
2;1.2974647;0.01;412.82803
2;1.3205377;0.01;413.09875
2;0.937506;0.01;413.3667
2;1.0252253;0.01;413.639
2;0.7454216;0.01;413.92496
2;0.8806934;0.01;414.1565
2;1.1867433;0.01;414.44168
2;1.009302;0.01;414.67502
2;0.8129796;0.01;414.92847
2;1.0493236;0.01;415.1931
2;1.1635076;0.01;415.4543
2;0.7758293;0.01;415.6933
2;0.87560195;0.01;415.9466
2;1.0155687;0.01;416.23557
2;1.3111169;0.01;416.53177
2;0.8834014;0.01;416.83777
2;1.0108123;0.01;417.11603
2;0.84110695;0.01;417.36475
2;0.68087745;0.01;417.62048
2;1.1313753;0.01;417.8322
2;0.8401814;0.01;418.12436
2;0.965448;0.01;418.4158
2;0.82995987;0.01;418.66473
2;0.9596735;0.01;418.87775
2;0.82007957;0.01;419.1422
2;1.319939;0.01;419.40198
2;0.79372984;0.01;419.65778
2;1.0204337;0.01;419.92645
2;0.9410389;0.01;420.1865
2;1.012585;0.01;420.4216
2;1.1044626;0.01;420.73492
2;0.96809995;0.01;421.0207
2;0.874667;0.01;421.28528
2;1.1382576;0.01;421.5501
2;1.1126419;0.01;421.7949
2;1.1567615;0.01;422.09906
2;0.8077657;0.01;422.37613
2;0.7997818;0.01;422.63815
2;0.877384;0.01;422.9305
2;1.2485602;0.01;423.2124
2;1.1229569;0.01;423.47888
