Epoch;DataIndex;Error;LearningRate;ElapsedSeconds
1;725;2.4302003;0.01;3.309336
1;719;2.64073;0.01;3.3119354
1;743;2.0791023;0.01;3.3131728
1;708;2.5472844;0.01;3.3312464
1;702;2.2051384;0.01;3.3346531
1;738;1.9950048;0.01;3.3349156
1;744;2.22209;0.01;3.3403735
1;720;1.8150787;0.01;3.3439908
1;732;2.1634455;0.01;3.3470817
1;714;2.7875862;0.01;3.349676
1;726;2.1912203;0.01;3.350447
1;703;2.1463456;0.01;3.3587968
1;739;2.0763876;0.01;3.3598497
1;745;2.7206519;0.01;3.3678057
1;721;2.4276032;0.01;3.3682535
1;709;2.2250953;0.01;3.3686485
1;733;2.3411882;0.01;3.373245
1;727;2.3101196;0.01;3.3739076
1;715;2.329287;0.01;3.3751032
1;704;2.1215997;0.01;3.3829882
1;710;2.2386754;0.01;3.393716
1;722;2.1266387;0.01;3.3937607
1;746;1.9067444;0.01;3.395239
1;740;2.4159918;0.01;3.4004743
1;716;2.1827693;0.01;3.4017723
1;734;2.512605;0.01;3.4039612
1;728;1.8606598;0.01;3.4048653
1;705;2.9381871;0.01;3.4128551
1;747;2.3480625;0.01;3.4206147
1;723;2.5511503;0.01;3.422054
1;711;2.5487573;0.01;3.4225628
1;741;2.3185003;0.01;3.4240742
1;717;2.4990644;0.01;3.4270654
1;735;2.151717;0.01;3.430279
1;729;1.6954782;0.01;3.4304314
1;748;2.3357625;0.01;3.4313445
1;749;2.6631937;0.01;3.4437158
1;762;2.3029604;0.01;3.47364
1;774;2.3931034;0.01;3.4742498
1;756;2.28164;0.01;3.474605
1;780;2.1055927;0.01;3.4747124
1;750;2.1192951;0.01;3.4751453
1;768;2.3695362;0.01;3.475435
1;786;2.2669764;0.01;3.4767284
1;792;2.1967366;0.01;3.4767394
1;781;2.0283322;0.01;3.4992301
1;775;1.7118065;0.01;3.5000029
1;763;2.3595984;0.01;3.5011306
1;751;2.3205526;0.01;3.5011816
1;769;2.1191537;0.01;3.504001
1;793;2.495712;0.01;3.5045962
1;787;2.3854852;0.01;3.5051122
1;757;2.594253;0.01;3.5136027
1;782;2.4391608;0.01;3.5244842
1;776;2.5927603;0.01;3.5253084
1;752;2.2988079;0.01;3.5284734
1;770;2.555928;0.01;3.5293424
1;788;2.3191726;0.01;3.5293665
1;794;2.5196455;0.01;3.5309553
1;758;2.2411678;0.01;3.5367653
1;783;2.3367062;0.01;3.5491843
1;777;2.4864058;0.01;3.5508351
1;771;2.3657553;0.01;3.5546231
1;753;2.6286604;0.01;3.5558457
1;795;2.2536542;0.01;3.5568333
1;764;1.7378244;0.01;3.556875
1;759;2.4957316;0.01;3.561286
1;778;2.3402295;0.01;3.5757225
1;784;2.1731222;0.01;3.575727
1;772;2.2713778;0.01;3.58148
1;754;2.06414;0.01;3.584472
1;796;1.9571937;0.01;3.585313
1;765;2.414507;0.01;3.5859225
1;760;2.9333217;0.01;3.5876832
1;789;2.9394507;0.01;3.587955
1;779;2.4719682;0.01;3.6007247
1;773;2.935379;0.01;3.6080635
1;797;2.0820482;0.01;3.6091938
1;766;1.8077968;0.01;3.610688
1;755;2.1249027;0.01;3.6117322
1;761;2.578794;0.01;3.6125104
1;785;2.4373615;0.01;3.6129591
1;790;2.2224278;0.01;3.6135528
1;767;2.1775246;0.01;3.6241052
1;798;2.5028045;0.01;3.62616
1;791;2.303209;0.01;3.6320355
1;799;2.3560727;0.01;3.640391
1;824;1.850359;0.01;3.6695185
1;806;2.2129624;0.01;3.670179
1;818;2.3746738;0.01;3.6709335
1;800;2.1374497;0.01;3.671538
1;812;2.4367232;0.01;3.6719322
1;842;2.3149757;0.01;3.6719954
1;830;2.2716403;0.01;3.676451
1;836;2.5873199;0.01;3.6793902
1;807;2.2079854;0.01;3.6957073
1;825;2.518231;0.01;3.6960368
1;819;2.5422451;0.01;3.6962063
1;801;1.9806116;0.01;3.6974018
1;843;2.1143622;0.01;3.6978252
1;813;2.5365188;0.01;3.6978667
1;831;2.1199543;0.01;3.7010317
1;837;2.0845554;0.01;3.7040105
1;808;2.2023368;0.01;3.7207413
1;820;2.5026188;0.01;3.721311
1;802;2.8886182;0.01;3.7233398
1;826;2.3005452;0.01;3.7235985
1;844;2.303281;0.01;3.7246094
1;832;2.1365335;0.01;3.7262502
1;814;2.2094553;0.01;3.7299056
1;838;2.161285;0.01;3.7305675
1;821;2.3347297;0.01;3.7469532
1;809;2.9181685;0.01;3.7471733
1;803;2.521667;0.01;3.7475746
1;833;3.0097346;0.01;3.7516935
1;827;1.8518709;0.01;3.7523794
1;845;2.8931372;0.01;3.7543316
1;839;2.5531716;0.01;3.7575154
1;810;2.146351;0.01;3.7708642
1;822;2.1278265;0.01;3.7724998
1;804;2.0068686;0.01;3.7725725
1;834;2.184048;0.01;3.778146
1;846;2.421772;0.01;3.7791903
1;828;1.8977388;0.01;3.780975
1;815;2.633663;0.01;3.7813134
1;840;2.3830917;0.01;3.7852862
1;811;2.3761454;0.01;3.7981522
1;805;2.3388336;0.01;3.7986228
1;823;2.3441;0.01;3.7989783
1;835;1.8282421;0.01;3.803972
1;841;2.9188292;0.01;3.8043387
1;847;2.268604;0.01;3.804931
1;816;2.233463;0.01;3.805028
1;829;2.1552107;0.01;3.8179455
1;848;2.9191256;0.01;3.8232417
1;817;2.1514192;0.01;3.8233747
1;849;2.9948676;0.01;3.8390882
1;850;2.1350477;0.01;3.8695426
1;868;2.1078537;0.01;3.8706672
1;874;2.030346;0.01;3.8708928
1;886;1.906137;0.01;3.8711061
1;880;2.1244304;0.01;3.8712654
1;856;2.1171749;0.01;3.8729756
1;892;2.380833;0.01;3.8732293
1;862;2.5257242;0.01;3.873614
1;851;1.9808218;0.01;3.894855
1;875;2.0790968;0.01;3.896039
1;887;2.2800312;0.01;3.896633
1;881;2.4423223;0.01;3.8969953
1;893;2.2758248;0.01;3.898836
1;857;2.5525026;0.01;3.8989313
1;863;2.6630971;0.01;3.900738
1;869;2.1744587;0.01;3.9115498
1;852;2.6652443;0.01;3.9216177
1;888;2.4973726;0.01;3.922937
1;894;2.2537112;0.01;3.92414
1;858;2.154996;0.01;3.926098
1;876;1.991741;0.01;3.9270997
1;882;2.0726695;0.01;3.9292598
1;853;2.12704;0.01;3.9441445
1;870;2.5468142;0.01;3.9447794
1;895;2.4676557;0.01;3.946011
1;889;2.3535898;0.01;3.9496207
1;877;2.3676345;0.01;3.9630485
1;854;2.3172019;0.01;3.9682417
1;864;2.1042976;0.01;3.9682558
1;883;2.048049;0.01;3.97174
1;896;2.3094718;0.01;3.9725342
1;890;2.1131284;0.01;3.9772625
1;859;2.1434157;0.01;3.9776952
1;878;2.061066;0.01;3.9915273
1;855;2.111575;0.01;3.994756
1;871;2.2918944;0.01;3.9966393
1;884;1.8852781;0.01;3.998044
1;897;2.6539106;0.01;3.998635
1;891;2.9923127;0.01;3.9986823
1;865;2.0833917;0.01;4.002784
1;860;2.0788012;0.01;4.0033083
1;898;2.5664842;0.01;4.0162783
1;879;2.597856;0.01;4.017067
1;872;2.0406592;0.01;4.0213146
1;885;2.78037;0.01;4.022649
1;861;2.3549697;0.01;4.0270247
1;866;2.8568351;0.01;4.028145
1;899;2.585902;0.01;4.031988
1;873;2.8827348;0.01;4.0399857
1;867;2.9044845;0.01;4.0435963
1;906;1.9533921;0.01;4.073265
1;918;2.5307639;0.01;4.0735497
1;900;1.9217467;0.01;4.073669
1;924;1.977456;0.01;4.073858
1;912;2.109967;0.01;4.07398
1;942;2.7780504;0.01;4.0767465
1;936;2.1305363;0.01;4.0778723
1;930;2.643331;0.01;4.079012
1;907;2.28471;0.01;4.099392
1;901;2.606766;0.01;4.0994816
1;925;2.8277972;0.01;4.099925
1;919;2.6177132;0.01;4.100128
1;913;2.4075193;0.01;4.1006923
1;931;2.6051395;0.01;4.1032376
1;943;2.8957744;0.01;4.1042104
1;937;2.2477067;0.01;4.1042366
1;920;2.3669965;0.01;4.123211
1;908;2.0402212;0.01;4.1245456
1;926;1.992335;0.01;4.1247387
1;902;1.9948068;0.01;4.1248956
1;914;2.0415022;0.01;4.126676
1;932;2.7492929;0.01;4.129206
1;938;2.0640247;0.01;4.1441956
1;909;2.267848;0.01;4.1479187
1;944;2.4693458;0.01;4.149204
1;921;2.5164905;0.01;4.1510634
1;927;2.3970733;0.01;4.1514087
1;903;2.3615541;0.01;4.1526985
1;933;2.3262827;0.01;4.154386
1;939;2.0429142;0.01;4.1689634
1;910;2.5402665;0.01;4.171849
1;945;2.0037007;0.01;4.1751175
1;928;2.6412673;0.01;4.1770134
1;922;2.5892477;0.01;4.1773505
1;904;2.4700336;0.01;4.1790214
1;934;2.3113792;0.01;4.179717
1;915;2.5285592;0.01;4.188949
1;911;2.2501552;0.01;4.1977053
1;946;2.6773725;0.01;4.201678
1;940;2.018232;0.01;4.203016
1;929;2.3737774;0.01;4.2039127
1;935;2.0272603;0.01;4.2048216
1;905;2.1683507;0.01;4.205801
1;923;1.9490296;0.01;4.210216
1;916;2.0808609;0.01;4.210305
1;947;2.4053395;0.01;4.216709
1;948;2.701603;0.01;4.2178645
1;917;1.9960283;0.01;4.2228737
1;941;2.5335474;0.01;4.2275915
1;949;2.3252418;0.01;4.2310615
1;950;2.4732592;0.01;4.2605314
1;974;2.3580456;0.01;4.261413
1;962;1.9611777;0.01;4.261976
1;986;1.9915115;0.01;4.262073
1;980;1.9359124;0.01;4.2623353
1;968;2.276514;0.01;4.262341
1;956;2.2752018;0.01;4.26256
1;992;2.363055;0.01;4.263519
1;951;2.8242517;0.01;4.2852616
1;975;2.2242835;0.01;4.286659
1;969;2.0026393;0.01;4.287641
1;963;2.3326252;0.01;4.2876735
1;987;2.2842934;0.01;4.2882895
1;993;1.9698153;0.01;4.2894564
1;981;1.9661077;0.01;4.294847
1;957;2.0121262;0.01;4.298808
1;976;2.0691717;0.01;4.3126035
1;994;2.0272608;0.01;4.3137374
1;952;2.3698673;0.01;4.3141017
1;988;2.3760977;0.01;4.3159666
1;964;2.490034;0.01;4.3245096
1;958;2.4655943;0.01;4.326265
1;970;2.5958104;0.01;4.3324804
1;977;2.440373;0.01;4.3382673
1;953;2.4691875;0.01;4.339266
1;995;2.5532453;0.01;4.339571
1;989;2.436598;0.01;4.3417945
1;982;2.1454902;0.01;4.345549
1;959;2.005762;0.01;4.35314
1;971;2.4086802;0.01;4.354735
1;978;2.2963681;0.01;4.364626
1;965;2.4701686;0.01;4.3654675
1;954;2.3082316;0.01;4.366674
1;996;2.4077425;0.01;4.367788
1;990;2.5489979;0.01;4.368098
1;983;1.9381973;0.01;4.374039
1;960;2.0998685;0.01;4.3803477
1;972;2.8628526;0.01;4.3901925
1;979;1.9292105;0.01;4.390331
1;955;2.0649595;0.01;4.391106
1;966;2.8951309;0.01;4.391244
1;997;2.1434722;0.01;4.3930106
1;991;2.0334744;0.01;4.3939614
1;984;2.878233;0.01;4.4005175
1;961;2.740581;0.01;4.401828
1;998;2.3371022;0.01;4.4062295
1;967;2.0522099;0.01;4.4086986
1;973;2.3950305;0.01;4.412213
1;985;2.926659;0.01;4.4171286
1;999;2.6701043;0.01;4.4201717
1;1000;2.978402;0.01;4.4497385
1;1006;1.8449152;0.01;4.450176
1;1024;2.397303;0.01;4.4505105
1;1012;2.284804;0.01;4.450727
1;1042;2.0742223;0.01;4.451468
1;1030;2.618951;0.01;4.452943
1;1018;2.6490543;0.01;4.4530334
1;1036;2.0585656;0.01;4.453811
1;1001;2.675103;0.01;4.4754744
1;1007;2.466976;0.01;4.4756813
1;1025;2.076014;0.01;4.4764996
1;1043;2.907602;0.01;4.4770627
1;1013;2.6271024;0.01;4.4776425
1;1019;2.618116;0.01;4.4792924
1;1037;2.3776429;0.01;4.47994
1;1031;2.4624505;0.01;4.4975142
1;1044;2.6740403;0.01;4.498426
1;1008;2.4169521;0.01;4.500836
1;1002;2.4019356;0.01;4.501834
1;1014;2.3943858;0.01;4.5051193
1;1020;2.0579216;0.01;4.505188
1;1038;2.6543446;0.01;4.5053253
1;1026;2.4515996;0.01;4.520636
1;1032;2.4863386;0.01;4.5212846
1;1045;2.6099577;0.01;4.5224905
1;1009;2.3455236;0.01;4.5270853
1;1003;2.5585084;0.01;4.5272765
1;1015;2.3972557;0.01;4.5313487
1;1021;2.3297167;0.01;4.533826
1;1027;2.6237936;0.01;4.545774
1;1033;2.0464303;0.01;4.5463195
1;1046;2.8101182;0.01;4.5483017
1;1010;2.6603706;0.01;4.553107
1;1016;2.7847025;0.01;4.5545163
1;1004;2.2523293;0.01;4.5587234
1;1022;2.3912847;0.01;4.5609016
1;1028;2.450637;0.01;4.5730114
1;1034;2.3556414;0.01;4.5738254
1;1039;2.0841887;0.01;4.575822
1;1047;2.0487707;0.01;4.5760236
1;1011;2.0115638;0.01;4.5805326
1;1017;1.9592845;0.01;4.5830965
1;1005;2.199374;0.01;4.5841923
1;1023;1.9559082;0.01;4.5862536
1;1029;2.8907096;0.01;4.5918055
1;1048;2.897307;0.01;4.592911
1;1035;2.1127074;0.01;4.5932374
1;1040;2.4003487;0.01;4.593449
1;1049;2.3085845;0.01;4.607884
1;1041;2.2182038;0.01;4.6110263
1;1062;1.9062763;0.01;4.639861
1;1050;2.8945017;0.01;4.6409283
1;1080;2.1466284;0.01;4.6411147
1;1074;2.5058763;0.01;4.641347
1;1056;2.3385246;0.01;4.641531
1;1086;2.3671987;0.01;4.644883
1;1092;2.9513736;0.01;4.6455374
1;1068;1.9000058;0.01;4.65695
1;1057;2.2627752;0.01;4.6671066
1;1081;2.2357361;0.01;4.6675253
1;1051;2.3890247;0.01;4.667671
1;1087;2.0434194;0.01;4.670239
1;1093;2.4796188;0.01;4.671632
1;1075;2.1279368;0.01;4.6755786
1;1063;2.5566568;0.01;4.679011
1;1069;2.5445309;0.01;4.6790514
1;1082;2.560982;0.01;4.69386
1;1088;2.8644636;0.01;4.6957407
1;1052;2.2663648;0.01;4.697854
1;1058;2.3887637;0.01;4.7038026
1;1064;2.1025045;0.01;4.711137
1;1094;2.9171078;0.01;4.7119284
1;1076;2.0557406;0.01;4.712908
1;1083;2.0931015;0.01;4.7194486
1;1089;2.6601875;0.01;4.7219043
1;1070;2.512273;0.01;4.7231145
1;1053;2.0827665;0.01;4.727598
1;1065;2.5918617;0.01;4.737065
1;1077;2.399309;0.01;4.738993
1;1084;2.0837731;0.01;4.7423325
1;1090;2.00768;0.01;4.7488723
1;1059;2.5868278;0.01;4.751668
1;1095;2.261931;0.01;4.753223
1;1054;2.4142883;0.01;4.7556906
1;1071;2.298947;0.01;4.7601595
1;1066;2.5829356;0.01;4.764041
1;1078;2.357435;0.01;4.765906
1;1091;2.9229376;0.01;4.773777
1;1060;2.3127906;0.01;4.777923
1;1096;2.0590897;0.01;4.779188
1;1072;2.4016986;0.01;4.785324
1;1055;2.3207893;0.01;4.785385
1;1085;2.3687468;0.01;4.7902136
1;1067;2.0521202;0.01;4.7907043
1;1079;2.5215;0.01;4.7930245
1;1098;1.8664811;0.01;4.799123
1;1061;2.6128545;0.01;4.7998614
1;1097;1.9358758;0.01;4.8013372
1;1073;2.118047;0.01;4.802149
1;1099;2.0333133;0.01;4.8119287
1;1100;2.8073425;0.01;4.841342
1;1124;1.813167;0.01;4.8422227
1;1112;2.428338;0.01;4.8423867
1;1118;2.5533931;0.01;4.842792
1;1106;2.5719323;0.01;4.84281
1;1130;2.2004585;0.01;4.842956
1;1136;2.3799298;0.01;4.8443437
1;1142;2.192714;0.01;4.8447657
1;1101;2.4062183;0.01;4.865722
1;1113;2.1327226;0.01;4.868317
1;1107;2.0769167;0.01;4.8685994
1;1131;2.987584;0.01;4.869755
1;1119;2.2726252;0.01;4.871994
1;1143;2.2431617;0.01;4.8719974
1;1137;2.5163655;0.01;4.8722563
1;1125;2.6809566;0.01;4.8749256
1;1102;2.3018198;0.01;4.8914824
1;1108;2.0182316;0.01;4.892404
1;1114;2.3237941;0.01;4.893024
1;1144;2.0760484;0.01;4.897126
1;1138;2.512281;0.01;4.898671
1;1120;1.8290764;0.01;4.9002204
1;1126;2.4649718;0.01;4.9055467
1;1115;2.215201;0.01;4.918013
1;1103;2.1202664;0.01;4.918916
1;1109;2.4869835;0.01;4.9190397
1;1145;2.70935;0.01;4.922136
1;1121;2.150623;0.01;4.92692
1;1127;2.0710406;0.01;4.9307055
1;1139;1.9030683;0.01;4.933879
1;1132;2.3217812;0.01;4.9382358
1;1116;2.6467364;0.01;4.944397
1;1110;2.4619596;0.01;4.944871
1;1104;2.3782904;0.01;4.9448953
1;1146;2.2843862;0.01;4.9494677
1;1140;2.0182343;0.01;4.95772
1;1128;2.4184995;0.01;4.964248
1;1122;2.2007873;0.01;4.967236
1;1133;2.8021655;0.01;4.9684143
1;1117;2.7891533;0.01;4.9702044
1;1111;2.0892773;0.01;4.9709406
1;1147;2.428757;0.01;4.9731836
1;1105;1.837457;0.01;4.973899
1;1141;2.3237748;0.01;4.981956
1;1129;2.7629704;0.01;4.9854317
1;1123;2.8813813;0.01;4.9857187
1;1134;2.2565207;0.01;4.986208
1;1148;2.3628883;0.01;4.9933696
1;1135;1.805049;0.01;4.9995117
1;1149;2.4404943;0.01;5.015627
1;1162;2.3278809;0.01;5.046135
1;1150;2.5105047;0.01;5.046439
1;1168;1.9183904;0.01;5.046943
1;1174;2.6108787;0.01;5.047297
1;1180;2.3015106;0.01;5.04783
1;1156;2.5071;0.01;5.0481343
1;1186;2.22494;0.01;5.0488873
1;1192;2.68453;0.01;5.049611
1;1151;2.5217052;0.01;5.071246
1;1163;2.946615;0.01;5.072404
1;1157;2.1622257;0.01;5.0729065
1;1169;1.9539267;0.01;5.0730276
1;1175;2.5823872;0.01;5.073583
1;1187;2.2430327;0.01;5.0735903
1;1181;2.3225157;0.01;5.074584
1;1193;1.9521688;0.01;5.0764327
1;1152;2.3077712;0.01;5.0968404
1;1188;2.8317192;0.01;5.098043
1;1158;2.3637383;0.01;5.099112
1;1170;2.2028818;0.01;5.1004057
1;1182;1.9826965;0.01;5.10105
1;1194;2.4246674;0.01;5.102581
1;1164;2.4245877;0.01;5.1049547
1;1176;2.4740703;0.01;5.116364
1;1189;2.3644474;0.01;5.121267
1;1153;2.2431474;0.01;5.122214
1;1159;2.3350286;0.01;5.125998
1;1183;2.0460358;0.01;5.1289454
1;1195;2.3561583;0.01;5.1293197
1;1165;2.2517188;0.01;5.134559
1;1177;2.3564389;0.01;5.142186
1;1190;2.0581257;0.01;5.1481333
1;1196;2.3598428;0.01;5.1512785
1;1160;2.3611944;0.01;5.152652
1;1184;2.3606834;0.01;5.1571894
1;1154;2.6003191;0.01;5.1603794
1;1166;2.2884786;0.01;5.161562
1;1171;2.7384062;0.01;5.161691
1;1178;2.4327989;0.01;5.1697364
1;1197;2.4149067;0.01;5.1745124
1;1191;1.8884037;0.01;5.174605
1;1161;2.5143085;0.01;5.178216
1;1172;2.469769;0.01;5.1839857
1;1185;2.4149754;0.01;5.1871896
1;1179;2.3817892;0.01;5.1882286
1;1167;2.3361957;0.01;5.1887593
1;1155;1.9672136;0.01;5.1910906
1;1198;2.437182;0.01;5.1944056
1;1173;2.102096;0.01;5.1974454
1;1199;2.0080056;0.01;5.207226
1;1200;2.3434072;0.01;5.2369137
1;1218;2.790917;0.01;5.237351
1;1212;1.9866606;0.01;5.2376275
1;1230;2.0740952;0.01;5.2376533
1;1206;2.8232307;0.01;5.2382584
1;1236;2.7583687;0.01;5.2390428
1;1224;2.3459072;0.01;5.239274
1;1242;1.936147;0.01;5.24151
1;1201;2.234295;0.01;5.261634
1;1231;1.9099473;0.01;5.2632227
1;1207;1.9219505;0.01;5.263354
1;1219;2.4226966;0.01;5.263616
1;1213;2.3879504;0.01;5.263844
1;1237;1.9284291;0.01;5.2658195
1;1225;2.149099;0.01;5.266044
1;1243;2.8595135;0.01;5.267825
1;1202;2.4550192;0.01;5.286675
1;1232;2.4231694;0.01;5.289701
1;1208;2.584669;0.01;5.289992
1;1226;2.3430572;0.01;5.2904167
1;1220;1.9003503;0.01;5.29067
1;1214;2.4621384;0.01;5.291167
1;1238;2.118946;0.01;5.2917
1;1244;2.5306191;0.01;5.2938876
1;1203;2.4953537;0.01;5.3113976
1;1215;2.3498807;0.01;5.3143916
1;1233;2.8054094;0.01;5.314999
1;1209;2.0522895;0.01;5.3150377
1;1239;2.499043;0.01;5.3196273
1;1245;2.226714;0.01;5.3234844
1;1227;2.2567756;0.01;5.3321943
1;1221;2.5639212;0.01;5.3337836
1;1204;2.877588;0.01;5.3378377
1;1216;2.3320067;0.01;5.3392024
1;1210;2.3373525;0.01;5.3422575
1;1240;2.381937;0.01;5.3471622
1;1234;2.293161;0.01;5.348293
1;1222;2.07798;0.01;5.3594837
1;1217;2.2129157;0.01;5.3604198
1;1246;1.9298238;0.01;5.3616495
1;1205;2.3519883;0.01;5.3624396
1;1211;2.733456;0.01;5.367707
1;1235;1.9986359;0.01;5.371737
1;1241;2.1779299;0.01;5.374054
1;1228;2.28479;0.01;5.377457
1;1223;2.2968524;0.01;5.3816934
1;1247;2.3831546;0.01;5.383381
1;1248;2.5447767;0.01;5.383669
1;1229;2.0932226;0.01;5.39167
1;1249;2.1478403;0.01;5.3971214
1;1274;2.62835;0.01;5.422645
1;1250;2.7816906;0.01;5.427335
1;1262;2.3372884;0.01;5.4282117
1;1256;2.7907012;0.01;5.4283032
1;1268;2.4204235;0.01;5.428699
1;1292;2.3127859;0.01;5.431442
1;1280;2.2596605;0.01;5.440672
1;1275;2.6275647;0.01;5.4504304
1;1263;2.128215;0.01;5.4528093
1;1286;2.5180178;0.01;5.4541993
1;1257;2.4949074;0.01;5.455425
1;1293;2.0021083;0.01;5.463887
1;1269;2.8058465;0.01;5.4724417
1;1281;2.7357175;0.01;5.4730773
1;1258;2.2769332;0.01;5.48065
1;1264;1.9895082;0.01;5.4813848
1;1287;2.6017053;0.01;5.483733
1;1276;2.1089094;0.01;5.488309
1;1270;2.459702;0.01;5.4983974
1;1282;2.3446274;0.01;5.4999123
1;1251;2.4404743;0.01;5.501812
1;1298;1.9215145;0.01;5.5038776
1;1265;2.4517972;0.01;5.5079937
1;1294;2.7474658;0.01;5.515483
1;1277;2.4587455;0.01;5.515688
1;1259;2.116831;0.01;5.5167913
1;1271;2.0607924;0.01;5.525066
1;1252;2.2677314;0.01;5.527087
1;1283;2.33544;0.01;5.527636
1;1299;2.4771156;0.01;5.5312395
1;1266;1.9393656;0.01;5.5334744
1;1260;1.9763579;0.01;5.539923
1;1295;2.4293287;0.01;5.5425453
1;1278;2.03577;0.01;5.542709
1;1288;2.6968162;0.01;5.5493355
1;1272;2.248648;0.01;5.5508666
1;1284;1.9851695;0.01;5.5877743
1;1289;2.2169511;0.01;5.5917697
1;1261;2.005781;0.01;5.594509
1;1267;1.9173189;0.01;5.598261
1;1296;2.302725;0.01;5.5992246
1;1253;1.8878446;0.01;5.6011662
1;1279;2.423148;0.01;5.6019325
1;1273;2.4741383;0.01;5.6023808
1;1290;1.928297;0.01;5.6102285
1;1285;2.4174604;0.01;5.6136723
1;1254;2.4092865;0.01;5.6144586
1;1297;2.4170353;0.01;5.6250153
1;1255;2.7945244;0.01;5.6279893
1;1291;1.9411529;0.01;5.630918
1;1324;2.0281184;0.01;5.660223
1;1300;2.2676404;0.01;5.6602793
1;1306;2.4728796;0.01;5.662152
1;1336;2.0102472;0.01;5.6632433
1;1318;2.1974144;0.01;5.663247
1;1348;2.481822;0.01;5.6669765
1;1342;2.584209;0.01;5.6691594
1;1330;2.7036378;0.01;5.672947
1;1312;2.7928026;0.01;5.6747613
1;1325;2.6285071;0.01;5.6865745
1;1337;2.4451084;0.01;5.687333
1;1319;2.4169164;0.01;5.688301
1;1301;2.5437763;0.01;5.689366
1;1343;2.33018;0.01;5.693955
1;1331;2.4802184;0.01;5.6982756
1;1307;2.4002717;0.01;5.69967
1;1313;2.3645432;0.01;5.7013927
1;1326;2.7003837;0.01;5.7506776
1;1320;2.533753;0.01;5.752802
1;1344;1.9732;0.01;5.758076
1;1332;2.445055;0.01;5.762406
1;1349;2.3401184;0.01;5.7650924
1;1314;2.581665;0.01;5.765696
1;1308;2.724149;0.01;5.7665157
1;1303;2.06517;0.01;5.773826
1;1327;2.2221766;0.01;5.7765107
1;1321;2.3368242;0.01;5.778677
1;1345;2.142865;0.01;5.7860584
1;1333;2.396256;0.01;5.7881203
1;1315;2.6796818;0.01;5.7912617
1;1304;2.0867457;0.01;5.7914815
1;1309;1.852815;0.01;5.792255
1;1339;2.7718716;0.01;5.802695
1;1328;2.4681253;0.01;5.8052025
1;1322;2.5655956;0.01;5.808251
1;1302;2.09747;0.01;5.8116517
1;1346;2.3783267;0.01;5.814339
1;1334;1.967974;0.01;5.815404
1;1305;2.3583314;0.01;5.8201265
1;1310;2.2534976;0.01;5.820918
1;1340;2.035358;0.01;5.8280454
1;1329;2.0805461;0.01;5.8305492
1;1338;2.1037772;0.01;5.8308277
1;1323;2.3170705;0.01;5.8353953
1;1341;2.5282192;0.01;5.8360047
1;1347;2.3639143;0.01;5.836307
1;1335;2.1365151;0.01;5.838959
1;1316;2.0282836;0.01;5.8393035
1;1311;2.6703458;0.01;5.846868
1;1317;1.934671;0.01;5.8555126
1;1350;2.4228015;0.01;5.8850055
1;1362;1.954942;0.01;5.88532
1;1374;2.366449;0.01;5.886593
1;1392;2.4163775;0.01;5.888671
1;1398;2.2495713;0.01;5.888936
1;1368;2.1865437;0.01;5.8912253
1;1351;2.4913406;0.01;5.892662
1;1386;2.0137756;0.01;5.9045625
1;1352;2.5560412;0.01;5.9093904
1;1363;2.663403;0.01;5.9104624
1;1380;2.1020155;0.01;5.912277
1;1393;2.6127627;0.01;5.913904
1;1399;2.6295686;0.01;5.914794
1;1356;2.3391733;0.01;5.9156737
1;1354;2.5501192;0.01;5.9236174
1;1387;2.6524365;0.01;5.935052
1;1375;2.2082944;0.01;5.935178
1;1364;2.7789438;0.01;5.9379067
1;1357;2.3224876;0.01;5.94165
1;1361;1.9925386;0.01;5.9425883
1;1394;2.6820333;0.01;5.9433026
1;1355;2.3065915;0.01;5.9454556
1;1376;2.0530376;0.01;5.957678
1;1388;2.0577502;0.01;5.960939
1;1365;2.4339283;0.01;5.971484
1;1358;2.488188;0.01;5.973564
1;1381;2.1268456;0.01;5.9737353
1;1395;2.2231674;0.01;5.975835
1;1377;2.326598;0.01;5.9765205
1;1371;2.4472694;0.01;5.990001
1;1389;2.2281237;0.01;5.9933043
1;1390;2.500751;0.01;5.9961767
1;1382;2.615673;0.01;6.0034866
1;1359;2.1354728;0.01;6.0046415
1;1396;2.39692;0.01;6.0065017
1;1378;2.0645506;0.01;6.008063
1;1353;2.5127635;0.01;6.0082664
1;1369;2.0644922;0.01;6.008947
1;1366;2.2404141;0.01;6.017081
1;1372;2.155132;0.01;6.0177116
1;1391;2.5125828;0.01;6.021883
1;1383;2.6903803;0.01;6.0254498
1;1360;2.1284611;0.01;6.031333
1;1397;2.5205247;0.01;6.033741
1;1370;2.2403483;0.01;6.0341334
1;1367;2.5478218;0.01;6.0359488
1;1379;2.4205148;0.01;6.0383997
1;1373;2.4028015;0.01;6.0405774
1;1384;2.01989;0.01;6.0430984
1;1385;1.8614088;0.01;6.056273
1;1412;2.5941079;0.01;6.0860157
1;1430;1.9765527;0.01;6.086461
1;1448;2.2509816;0.01;6.089415
1;1401;2.7098868;0.01;6.092437
1;1406;2.0053031;0.01;6.0944214
1;1407;2.4048183;0.01;6.096667
1;1442;2.2001417;0.01;6.099016
1;1400;2.3848546;0.01;6.103733
1;1436;2.6215239;0.01;6.1037407
1;1424;2.3789918;0.01;6.107493
1;1431;2.5807295;0.01;6.112483
1;1408;2.3903449;0.01;6.118512
1;1443;2.4402144;0.01;6.122012
